2026-07-09 20:18:40 [INFO    ] GUI started — PRJN26-141 Cloud Forensics Tool
2026-07-09 20:19:04 [INFO    ] Scanning directory: C:\Users\rinsh\Downloads\Telegram Desktop
2026-07-09 20:19:04 [INFO    ] Scan complete — 0 file(s) collected from 'C:\Users\rinsh\Downloads\Telegram Desktop'
2026-07-09 20:20:31 [DEBUG   ] Scanned [    763252 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\HLD_PRJN26_141.docx
2026-07-09 20:20:31 [DEBUG   ] Scanned [    553180 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\LLD_PRJN26_141.docx
2026-07-09 20:20:31 [DEBUG   ] Scanned [    566130 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\PRJN26_141_Presentation.pptx
2026-07-09 20:20:31 [DEBUG   ] Scanned [     11639 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\README.md
2026-07-09 20:20:31 [DEBUG   ] Scanned [     29802 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\WPPR_PRJN26_141.docx
2026-07-09 20:20:31 [DEBUG   ] Scanned [     41337 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\app.py
2026-07-09 20:20:31 [DEBUG   ] Scanned [      1737 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\cammand.txt
2026-07-09 20:20:31 [DEBUG   ] Scanned [      6834 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\comparator.py
2026-07-09 20:20:31 [DEBUG   ] Scanned [      4997 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-06_163053.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      4997 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-07_003243.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      2276 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-25_234526.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      2276 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-25_234532.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_010126.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      9411 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_011747.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033424.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033434.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      5230 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033614.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      5230 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_033728.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [      5230 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_165350.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_171227.csv
2026-07-09 20:20:31 [DEBUG   ] Scanned [       244 B] C:\Users\rinsh\OneDrive\Desktop\coursera\cloud-forensics-energy\evidence_report_2026-04-29_171336.csv
